id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29850246,Posh Boston 1BR Apartment Next to Faneuil Hall!,163251048,Jen,,West End,42.36535116362524,-71.06847765092758,Entire home/apt,399,4,0,,,73,62
29851044,Deluxe Boston 1 Bedroom Apt + Exclusive Amenities!,163251048,Jen,,West End,42.36545230457749,-71.0684517741261,Entire home/apt,399,4,0,,,73,288
29851494,Ultra Lux West End 1 Bedroom Apt at Mass General!,163251048,Jen,,West End,42.36316105733671,-71.0676059555899,Entire home/apt,399,4,0,,,73,218
29851903,Impressive Boston 1BR Minutes from Boston Common+,163251048,Jen,,West End,42.36505302001102,-71.06863422012634,Entire home/apt,399,4,0,,,73,230
29852455,"Comfy Boston Studio, Private Entrance & Parking",24981216,Carrie,,Hyde Park,42.26438321005823,-71.11995209202236,Entire home/apt,72,1,6,2019-01-13,4.00,4,61
29852651,Opulent 1BR Boston Apt Minutes from Charles River!,163251048,Jen,,West End,42.363582864475624,-71.06823564481975,Entire home/apt,399,4,0,,,73,195
29857014,"Private room-B with 2 beds in Boston, MA",155439794,MichelleY,,Brighton,42.35183128420175,-71.1658996098807,Private room,60,1,1,2018-11-18,0.49,8,90
29857245,Ultra Private and Steps to it ALL,51919561,Ryan,,Downtown,42.35745657245396,-71.05495101429216,Entire home/apt,159,30,0,,,1,365
29857331,4 Private Bedroom close Fenway & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.325567487703715,-71.10409992008393,Private room,140,1,0,,,9,363
29857569,"Private room-A with 2 beds in Boston, MA",155439794,MichelleY,,Brighton,42.34999689888231,-71.16481352602386,Private room,55,1,6,2019-01-05,2.69,8,62
29858421,"HP2, This is NOT a room. It’s Only Parking/後院停車預訂",30525952,Yueyang,,Dorchester,42.28119905203549,-71.06597842830722,Private room,10,1,0,,,13,365
29858497,2 Bedroom close Fenway Park & Downtown Boston,221582971,Carmen,,Jamaica Plain,42.32569318489558,-71.10527918831694,Shared room,45,1,2,2018-12-30,2,7,351
29858807,"HP3, This is NOT a room. It’s Only Parking/後院停車預訂",30525952,Yueyang,,Dorchester,42.28266033282251,-71.0643721785513,Private room,10,1,0,,,13,365
29860189,"Contemporary Home, Easy parking, Close to T",224570064,Hanqing,,East Boston,42.38622703490579,-71.00378351372777,Private room,70,2,0,,,1,211
29860624,Roxbury living,13107750,Gavin,,Roxbury,42.321959650706354,-71.08030865089118,Private room,75,2,0,,,1,0
29860781,Best apartment at best price in Downtown Boston,224575675,Muhammad Mohsin,,Downtown,42.364010719812924,-71.0596063861736,Entire home/apt,150,2,1,2018-11-22,0.53,1,10
29867979,"Hip Beacon Hill 1BR w/ Balcony, walk to the Common by Blueground (BOS 20)",107434423,Blueground,,Beacon Hill,42.35877651119132,-71.06699200928136,Entire home/apt,143,30,1,2018-12-13,0.83,37,0
29875417,Beautiful Boston 2BR Apt Close to Faneuil Hall!,163251048,Jen,,West End,42.364487206922895,-71.06855458131409,Entire home/apt,499,4,0,,,73,62
29875648,Opulent 2BR Boston Apt Close to Charles River!,163251048,Jen,,West End,42.36361259776048,-71.06754934937817,Entire home/apt,499,4,0,,,73,140
29875652,Stunning Boston 2-Bedroom + Super Amenities!,163251048,Jen,,West End,42.36381555636536,-71.06915130531,Entire home/apt,499,4,0,,,73,62
29878773,"Room 1: Very spacious
Modern and clean. Safe,quiet",165422704,Mimi,,Dorchester,42.286489645103096,-71.05616310183173,Private room,70,1,1,2018-11-12,0.45,4,176
29880904,Room 3 :Spacious modern and clean.Safe & quiet.,165422704,Mimi,,Dorchester,42.28754647353807,-71.05401779159094,Private room,69,1,2,2019-01-01,0.90,4,179
29880943,"Spacious,Quiet,Close to everything in Boston! # 2.",224040048,Monika,,Dorchester,42.32258222706008,-71.06003754079113,Private room,50,1,0,,,5,90
29880957,"Spacious,Quiet,Close to Cambridge, in Boston ! #4.",224040048,Monika,,Dorchester,42.322241000076104,-71.05961084318191,Private room,50,1,0,,,5,90
29881110,Room 2: Good spacious modern and clean.Safe &quiet,165422704,Mimi,,Dorchester,42.2879505370634,-71.05409748350769,Private room,70,1,3,2018-12-30,1.32,4,179
29881143,"Spacious,Quiet,Close to everything in Boston! # 3.",224040048,Monika,,Dorchester,42.322090056995606,-71.05895417721857,Private room,50,1,0,,,5,90
29881646,Comfy room (A) near T and downtown Boston,19008767,Ellen,,South Boston,42.34027111164613,-71.04878434324279,Private room,89,3,1,2018-11-21,0.52,5,155
29881869,Pleasant room (B) near T & downtown Boston,19008767,Ellen,,South Boston,42.3407363889489,-71.04878601152325,Private room,89,3,0,,,5,158
29892258,Quaint Theater District 1BR w/ Indoor Pool + Gym by Blueground (BOS 26),107434423,Blueground,,Downtown,42.35074746317022,-71.06323249783837,Entire home/apt,161,30,0,,,37,351
29896467,190 C Loft Style Apartment- Downtown Boston,21184200,Paige,,Downtown,42.35754953712813,-71.05154264447052,Entire home/apt,155,2,0,,,42,43
29897501,"My Home, Your Getaway! Newbury Street!",21184200,Paige,,Back Bay,42.34960098488617,-71.08208308414218,Entire home/apt,299,2,0,,,42,9
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Back Bay,42.34969199680915,-71.07892067291658,Private room,219,1,5,2019-01-13,2.63,5,53
29901892,Karlie’s Place #1,192503522,Esther,,Mattapan,42.274417059533405,-71.09430550490907,Private room,52,1,10,2019-01-16,5.88,3,108
29906615,Comfortable Double Bedroom and Private Living Room,30358838,Shane,,West Roxbury,42.28347662104383,-71.15001773194756,Private room,43,1,22,2019-01-13,10.00,1,79
29906847,Quiet Room in Classic Back Bay Brownstone,54361238,Giuseppe,,Back Bay,42.34971684902924,-71.0844396710412,Private room,98,1,12,2019-01-15,5.45,2,24
29919275,Boston Single family home,174776031,Nick,,Brighton,42.35486795426832,-71.16165618117911,Private room,53,1,9,2018-12-30,4.15,1,130
29927903,Allston,79979399,Hiba,,Allston,42.35941360857139,-71.12924365646161,Private room,680,7,0,,,1,364
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),,Brighton,42.353393293758295,-71.1524280478751,Private room,76,1,2,2018-11-17,0.88,3,365
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),,Brighton,42.35257553898459,-71.15441250426701,Private room,88,1,2,2018-11-18,0.88,3,363
29932088,East Boston Beautiful Two Bedroom Apt - Brand New!,1118374,Matthew,,East Boston,42.367378140113765,-71.03386395206267,Entire home/apt,178,1,11,2019-01-13,4.85,39,336
29940803,Mins to Airport/Train/Downtown/FREE PARKING,225108215,Amal,,East Boston,42.384903808675006,-71.00260734653078,Entire home/apt,269,1,11,2019-01-05,5.50,1,327
29942586,South End Condo,17528144,Gregory,,South End,42.33782896557994,-71.07809345142059,Entire home/apt,121,75,0,,,1,0
29960430,Quiet 2-bedroom Brookline Apt 2 min walk from T,51735836,Vinny,,Brighton,42.340786522917846,-71.1444215666394,Private room,49,1,1,2019-01-08,1,1,0
29962959,Modern 2Bed AMAZING location in Brighton!,99866137,Brian,,Brighton,42.344723349971524,-71.14001466162844,Private room,150,1,11,2019-01-13,6.11,2,4
29965244,G&B HOUSE ROOM B,191249913,Gizem,,Dorchester,42.29135215449512,-71.06285816563772,Private room,49,2,0,,,2,326
29965554,Currently Renovating & Furnishing  3-9 Month Lease,12521814,Nav,,Dorchester,42.278781652796916,-71.07050451237829,Entire home/apt,116,90,0,,,22,267
29967256,Great room near airport,68367007,Euphy,,East Boston,42.388373805537334,-71.00922370505786,Private room,50,1,1,2018-11-15,0.47,10,90
29982024,Exclusive Spacious  Downtown Apartment,225403958,Jacob,,West End,42.36377395511586,-71.06757018413566,Entire home/apt,220,2,2,2018-11-15,0.91,1,0
29982429,Apartment Short-Term Rental,85130,Copley,,Back Bay,42.34695076379865,-71.08104704788437,Private room,165,1,0,,,2,72
29988394,Copley Condos 1BD / 1BA 4,8534462,Corp Condos & Apts,,Back Bay,42.34628320613253,-71.07877785456456,Entire home/apt,239,2,0,,,69,331
29990164,Ocean-view room with a private bathroom,45942122,潇,,Dorchester,42.32008044273747,-71.04462825360237,Private room,100,1,1,2018-11-18,0.49,1,336
30008277,"Large, cozy Boston apartment with room for 4",1114000,Brittany,,Brighton,42.34658270221228,-71.13727576345852,Entire home/apt,85,1,2,2018-12-29,2,1,0
30008338,[1535-1N] 1BR - West End High Rise,25188,Seamless,,West End,42.36505052145448,-71.06805016152423,Entire home/apt,249,4,0,,,62,89
30010532,East Boston Brand New Two Bedroom Apartment,1118374,Matthew,,East Boston,42.36664041904191,-71.03095824877946,Entire home/apt,167,1,8,2019-01-01,4.71,39,213
30010969,Private Room on Newbury Street Son,2406900,Alexander,,Back Bay,42.347569779483386,-71.08544704705552,Private room,250,1,1,2018-11-16,0.48,1,0
30013813,Beautiful cozy room in a historical Boston home,887148,Dawn,,Dorchester,42.31321528000389,-71.04800518109934,Private room,200,2,0,,,6,364
30017575,Gorgeous Bay Window Charles Street Studio!,225629177,Allison,,Beacon Hill,42.35819575772386,-71.06930334522285,Entire home/apt,275,2,0,,,1,0
30017983,"Near Longwood Medical, Harvard Med, Free Cleaning",136010789,Adam & Ben,,Mission Hill,42.33348200580112,-71.11079530769214,Private room,50,30,0,,,7,26
30018190,"Lovely, central, sunny house in Brookline/Brighton",223570351,Shoshana,,Brighton,42.337612355701296,-71.14731187530565,Entire home/apt,120,5,0,,,1,0
30018763,Private Bedroom in Brighton,63287626,Bill,,Brighton,42.354404114164645,-71.14784300537289,Private room,30,5,3,2019-01-11,1.61,2,8
30021836,"3 bedrooms, 1 private bath & 1.5 shared baths",52081526,Thomas,,Roxbury,42.327597306016386,-71.09273354692805,Private room,210,5,1,2018-12-30,1,4,145
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Back Bay,42.35114624310861,-71.07794571615044,Private room,113,1,7,2019-01-13,4.47,5,26
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Back Bay,42.35125153595278,-71.07950374119362,Private room,219,1,1,2019-01-06,1,5,51
30039424,(461G) Cute & Simple Fenway Apartment,21184200,Paige,,Fenway,42.34571940771795,-71.10414397428883,Private room,99,1,0,,,42,74
30042903,Whole apt in Boston neighborhood of Brighton,167944204,Gary,,Brighton,42.34935718946018,-71.16483217456677,Entire home/apt,200,1,6,2019-01-16,3.33,2,158
30044934,Adorable Historic Townhouse in Gaslight District,31613903,Kasey,,Charlestown,42.37774891092645,-71.06552328619075,Entire home/apt,150,2,0,,,1,7
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Back Bay,42.349240101215734,-71.07905210611068,Private room,219,1,6,2019-01-06,3.10,5,61
30065996,Resort Chandler Pond 2 Bedroom Full Kitchen,19509044,Erin,,Brighton,42.347855429883396,-71.1658770095749,Entire home/apt,121,1,3,2018-12-30,1.45,2,311
30066277,Quick Commute to Longwood and Northeastern U!,136010789,Adam & Ben,,Jamaica Plain,42.32184338987974,-71.10983287097788,Private room,36,30,0,,,7,0
30066572,Luxury apt in Boston at 16th floor,210217496,Modern,,Jamaica Plain,42.32989537712188,-71.11172742999295,Entire home/apt,139,1,0,,,7,361
30084729,Cozy room in Brighton,216325637,Hikmet,,Brighton,42.35512968336526,-71.16399729609049,Private room,35,1,2,2018-11-30,1.00,5,317
30085426,Furnished Apartment Rental ( $99+tax/night),85130,Copley,,Back Bay,42.34575191355481,-71.07948129298754,Private room,99,1,1,2018-11-25,0.56,2,90
30091469,"Fantastically Located, Modern  & Light 3BR/2.5Bath",6428297,Aileen,,Fenway,42.345836174627536,-71.08736448961538,Entire home/apt,500,5,0,,,1,89
30091968,Classic 1BR in Lower Allston by Sonder,224829568,Sonder (Boston),,Allston,42.364225926323186,-71.12957037893563,Entire home/apt,129,2,0,,,58,308
30094397,"Comfy Bed-living room, NEU/Fenway/Longwood Medical",54423259,Marj,,Longwood Medical Area,42.336463187043236,-71.10206014017052,Shared room,45,1,2,2019-01-12,2,1,140
30094413,The best,64319230,Chewy,,Allston,42.35017905239985,-71.1336499537432,Private room,60,1,1,2018-12-15,0.88,1,299
30096820,Large room in beautiful bed and breakfast,212664215,Aaron,,Jamaica Plain,42.321342920739355,-71.10683518938383,Private room,99,1,8,2019-01-06,4.90,2,126
30104267,"Low Winter Prices! Beacon Hill One Bdr, Location!",226198776,Ltr,,Beacon Hill,42.360902718414195,-71.06979025011661,Entire home/apt,175,1,4,2018-12-23,2.79,1,114
30106091,Bright Bedroom in Brighton near Green Line,75003501,Shahzoda,,Brighton,42.34658606648136,-71.14167319122689,Private room,40,1,0,,,1,177
30109281,Parkside Jamaica Plain Condo Unit,89201728,Trevor,,Jamaica Plain,42.31031439938446,-71.0997764199178,Entire home/apt,107,3,0,,,1,0
30121288,Boston City Suite shared 2 (orange line) left,33280346,Tes And Sharon,,Mission Hill,42.331375639650744,-71.10012644141605,Shared room,50,1,8,2019-01-14,4.80,6,76
30123873,Luxury Studio Apt with a Panoramic view of Boston,7189895,Alp Arhan,,East Boston,42.37072763614475,-71.0436896754278,Entire home/apt,70,14,0,,,1,0
30127400,Private bedroom and bath in the heart of Boston,2208023,Victoria,,Downtown,42.358020865749154,-71.06240151608567,Private room,80,30,10,2019-01-01,5.88,1,88
30130150,Cozy townhome in Chestnut Hill,226401789,Carissa,,West Roxbury,42.29808129500039,-71.1579678994974,Entire home/apt,85,1,1,2018-11-25,0.56,1,0
30133658,Feel right at home!,136801832,Kelly,,Dorchester,42.2963824857296,-71.05889330113901,Entire home/apt,225,2,0,,,1,0
30153933,Room in Victorian B&B with breakfast included,226554070,Carolyn,,Jamaica Plain,42.32076950019408,-71.11068053907476,Private room,135,1,6,2019-01-13,3.27,1,72
30154684,Private Boston House walk to Train Station & Shops,6391436,Robin,,Jamaica Plain,42.30826656122834,-71.11795288525218,Entire home/apt,175,2,0,,,2,102
30157229,"Quiet, Spacious, Modern 4 Bed. Apt. in Boston.",224040048,Monika,,Dorchester,42.32278018192674,-71.05901372136886,Entire home/apt,250,1,1,2019-01-01,1,5,71
30172004,Beautiful 2 bdr apartment in Jamaica Plain,212477904,Katherine,,Jamaica Plain,42.31121246707751,-71.103087168993,Entire home/apt,130,3,3,2018-12-29,2.57,2,107
30173225,"(15-5) Beacon Hill, MGH Penthouse!",21184200,Paige,,Beacon Hill,42.36030206013752,-71.06594313530243,Entire home/apt,155,1,2,2018-12-28,1.50,42,189
30174520,"Large, private “studio like” bedroom in West Roxy!",13856844,John,,West Roxbury,42.28215400469528,-71.14885930327873,Private room,49,3,1,2018-12-31,1,3,86
30177783,143-12 Contemporary Flat in Heart of the City!,205269848,Bay Village,,Bay Village,42.34899208553489,-71.0704706649678,Entire home/apt,99,2,3,2019-01-09,1.96,8,58
30179814,Beautiful 2bd apartment in Jamaica Plain (3),212477904,Katherine,,Jamaica Plain,42.31286256648327,-71.10299778248556,Entire home/apt,130,3,5,2019-01-13,4.29,2,152
30180140,Gorgeous one bedroom Apartment in Downtown boston,212359760,Evon,,Downtown,42.35268548550418,-71.0638723336342,Entire home/apt,149,1,12,2019-01-13,6.55,4,37
30184008,Three bedrooms luxury apt Boston,210217496,Modern,,Jamaica Plain,42.32918558025059,-71.11126933207487,Entire home/apt,175,1,0,,,7,11
30184304,downtownChinatown  mujistyle apartment female only,127452118,Lintong,,Downtown,42.35123410257655,-71.06309538104769,Private room,100,1,1,2018-11-25,0.56,1,99
30186774,*Good Vibes* 7 ( orange line and green line),33280346,Tes And Sharon,,Mission Hill,42.332363228618306,-71.10035339638573,Private room,32,1,11,2019-01-09,5.89,6,13
30187581,Two bedrooms two bathrooms Boston,210217496,Modern,,Mission Hill,42.33209712074648,-71.11253785004473,Entire home/apt,149,5,0,,,7,86
30197337,"1-1 Chic, Modern, Hip Studio Awaits Your Stay",205269848,Bay Village,,Bay Village,42.3487012828594,-71.07009761083202,Entire home/apt,99,2,6,2019-01-10,3.91,8,50
30198849,"1-2 Chic, Modern, Hip Studio Awaits Your Stay",205269848,Bay Village,,Bay Village,42.34895997106025,-71.0685858577496,Entire home/apt,99,2,9,2019-01-11,6.92,8,46
30215260,Fantastic apt at the heart of Boston at 16th floor,102875095,Alex,,Jamaica Plain,42.32907823254467,-71.11094824729409,Entire home/apt,170,1,0,,,5,43
30223158,"(15-3) Beacon Hill, Everyone's Favorite",21184200,Paige,,Beacon Hill,42.360000609257604,-71.06801132170145,Entire home/apt,155,1,0,,,42,38
30227546,The WOW 2 BDR apartment! Downtown Boston area 1,95459395,Bluebird,,South Boston,42.33543676038485,-71.03576879751937,Entire home/apt,500,3,1,2019-01-02,1,153,357
30236141,Boston Luxury Living at 100 Pier 4,163617537,Barbara Ann,,South Boston Waterfront,42.35252118914008,-71.04283450597838,Private room,159,2,0,,,1,200
30236850,Boston place,227078397,Euri,,Dorchester,42.279928801416666,-71.0756168280993,Private room,100,1,0,,,2,365
30245059,Functional,193313706,Paul,,Allston,42.361024832812966,-71.1358195963079,Private room,59,1,4,2018-12-27,2.22,1,159
30245601,★ In front of subway ★ Free parking spot★ Location,142306305,Alejandro,,Allston,42.3482585346548,-71.13943593675725,Entire home/apt,125,2,7,2019-01-02,3.89,1,197
30249816,"Sleeps +4, comfortable apt. in quiet Boston suburb",227161039,Sofia,,West Roxbury,42.29339076548873,-71.15840630645951,Entire home/apt,130,2,4,2019-01-04,2.50,1,215
30251326,Boston's Downtown/Theater District Apartment,108741752,Cassandra,,Downtown,42.35168170954473,-71.06663234501268,Entire home/apt,123,1,2,2018-12-15,1.50,10,206
30251477,Heart of Theater District Boston Apartment,108741752,Cassandra,,Downtown,42.34967122648898,-71.06507303193689,Entire home/apt,123,1,3,2019-01-02,2.25,10,215
30251522,Downtown Theater District Boston Apartment,108741752,Cassandra,,Downtown,42.3496429606104,-71.06509698428924,Entire home/apt,123,1,2,2019-01-10,1.43,10,206
30251592,Stylish Boston Common | Theater District Apartment,142808482,Cassie,,Downtown,42.351684412089625,-71.0652911491039,Entire home/apt,99,1,8,2019-01-13,6.32,7,206
30252089,Theater District - Downtown Boston Apartment,108741752,Cassandra,,Downtown,42.35150548771574,-71.06573392794556,Entire home/apt,119,1,4,2019-01-10,3.00,10,215
30253609,Comfort inn in my home,227190555,Janet,,Roxbury,42.31525061981243,-71.07356889814422,Private room,60,1,0,,,1,180
30254034,Beautiful Home★Walk to subway★Free parking,199086459,Ruhua,,Brighton,42.34841320489942,-71.14027706364291,Entire home/apt,180,2,3,2019-01-07,3,2,200
30257213,3 bed condo,218765688,Taslim,,Dorchester,42.31474706692788,-71.06927137820003,Entire home/apt,100,1,8,2019-01-15,5.58,2,82
30266656,Modern Boston Theater District Apartment,65403457,Robert,,Downtown,42.35025238923345,-71.06563858559299,Entire home/apt,129,1,3,2018-12-30,2.14,4,205
30268517,#B205 Double twin beds private room Boston,105851798,Anne,,Dorchester,42.3072081933451,-71.06615280616334,Private room,62,1,0,,,19,269
30268937,Lovely Theater District - Boston Common Apartment,142808482,Cassie,,Downtown,42.351523319233586,-71.06518563210156,Entire home/apt,99,1,7,2019-01-13,7,7,215
30271416,Chic Boston Common-Downtown-Theater District Apt.,142808482,Cassie,,Downtown,42.35164486374004,-71.06594074067398,Entire home/apt,99,1,2,2019-01-01,2,7,189
30271989,"Boston Brownstone, whole condo on T",1415655,Cheryl,,Roxbury,42.325562672621956,-71.09629521509514,Entire home/apt,74,1,2,2018-12-31,2,1,4
30271998,Cozy Boston Common/Theater District/Downtown Apt.,142808482,Cassie,,Downtown,42.351098686020066,-71.06545108157205,Entire home/apt,99,1,2,2019-01-01,1.50,7,210
30273160,"Bed, Bath and Beyond in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.297410415179826,-71.11364573059556,Private room,40,1,3,2018-12-13,1.84,3,363
30273789,Boston Common/Theater District 1 bedroom,65403457,Robert,,Downtown,42.35004447393285,-71.06643063289506,Entire home/apt,123,1,3,2019-01-01,2.25,4,237
